seed,block,offset,relx,obs,tree,direct,count
2,6,-3,-0.058483797886098,j2l4,526.09509823834,547.91552374183,15000
2,6,-3,-0.058483797886098,j3l2,-550.815574923,-521.67098487136,15000
2,6,0,0.001516202113902,j2l4,-66.448073877785,-62.841700914477,15000
2,6,0,0.001516202113902,j3l2,136.19298824538,136.78350356362,15000
2,6,3,0.061516202113902,j2l4,-55.061407536221,-60.519232222138,15000
2,6,3,0.061516202113902,j3l2,20.519009781924,25.64631221445,15000
2,6,6,0.1215162021139,j2l4,-259.35282450181,-256.33328653528,15000
2,6,6,0.1215162021139,j3l2,-173.59530857217,-171.66021741853,15000
2,7,-6,-0.11946433580152,j2l4,-15153.484663968,-15301.023776023,15000
2,7,-6,-0.11946433580152,j3l2,-24200.402660673,-24467.573966932,15000
2,7,-3,-0.059464335801521,j2l4,-226.2105912484,-242.388473035,15000
2,7,-3,-0.059464335801521,j3l2,-372.25819309957,-398.79555943757,15000
2,7,0,0.0005356641984785,j2l4,-94.894433167389,-95.948426707601,15000
2,7,0,0.0005356641984785,j3l2,102.59319596646,103.176063052,15000
2,7,3,0.060535664198479,j2l4,-45.100262958411,-48.125614909256,15000
2,7,3,0.060535664198479,j3l2,8.7601454733178,9.5776411827271,15000
2,7,6,0.12053566419848,j2l4,25.113759663793,11.769287151783,15000
2,7,6,0.12053566419848,j3l2,17.524681554673,17.703243804447,15000
2,8,-6,-0.12002340778629,j2l4,-20920.16377111,-21571.925209378,15000
2,8,-6,-0.12002340778629,j3l2,-25961.902256091,-26307.52891499,15000
2,8,-3,-0.060023407786288,j2l4,-27.588466326702,-27.453745976489,15000
2,8,-3,-0.060023407786288,j3l2,-97.876755622509,-93.883570927247,15000
2,8,0,-2.3407786288285e-05,j2l4,-92.961456150029,-87.876401968005,15000
2,8,0,-2.3407786288285e-05,j3l2,91.543509443549,97.205536961657,15000
2,8,3,0.059976592213712,j2l4,-66.687420939841,-57.438006878911,15000
2,8,3,0.059976592213712,j3l2,3.0704333064941,0.40770469741397,15000
2,8,6,0.11997659221371,j2l4,-6.7238911153885,-5.5157435849643,15000
2,8,6,0.11997659221371,j3l2,-16.317047150466,-10.165255847225,15000
2,9,-6,-0.11952734096037,j2l4,-13812.960030807,-13896.331725462,15000
2,9,-6,-0.11952734096037,j3l2,-26073.27179702,-26345.219819145,15000
2,9,-3,-0.059527340960366,j2l4,-179.09354383694,-176.58489977763,15000
2,9,-3,-0.059527340960366,j3l2,-159.23207499112,-182.75777519506,15000
2,9,0,0.0004726590396344,j2l4,-99.245755553317,-75.414502113214,15000
2,9,0,0.0004726590396344,j3l2,142.99220990824,166.51159147561,15000
2,9,3,0.060472659039634,j2l4,19.052733043215,23.126948855043,15000
2,9,3,0.060472659039634,j3l2,-4.7487211384637,6.0600303649197,15000
2,9,6,0.12047265903963,j2l4,-28.490892465697,-31.407143552515,15000
2,9,6,0.12047265903963,j3l2,8.9116548224266,14.845259456319,15000
2,10,-6,-0.12225196268705,j2l4,-37361.294772882,-37972.382206639,15000
2,10,-6,-0.12225196268705,j3l2,-59894.564699475,-61033.92365079,15000
2,10,-3,-0.062251962687046,j2l4,-394.81901741166,-411.21407455413,15000
2,10,-3,-0.062251962687046,j3l2,-456.94208536227,-439.95507764637,15000
2,10,0,-0.0022519626870462,j2l4,-80.126270820526,-83.733085823077,15000
2,10,0,-0.0022519626870462,j3l2,142.69216232273,141.77990782621,15000
2,10,3,0.057748037312954,j2l4,-44.817999590059,-45.027892127483,15000
2,10,3,0.057748037312954,j3l2,40.335974586817,36.73770639718,15000
2,10,6,0.11774803731295,j2l4,57.221502299203,53.567492213179,15000
2,10,6,0.11774803731295,j3l2,-76.169917176268,-69.412942799663,15000
2,11,-6,-0.12301363202342,j2l4,-18863.66070831,-19412.849757665,15000
2,11,-6,-0.12301363202342,j3l2,-39721.123767192,-40086.262983698,15000
2,11,-3,-0.063013632023416,j2l4,-508.51611565948,-522.37371738408,15000
2,11,-3,-0.063013632023416,j3l2,-489.78982506652,-541.98430957438,15000
2,11,0,-0.0030136320234164,j2l4,-79.297152907679,-81.053585297901,15000
2,11,0,-0.0030136320234164,j3l2,117.37891741103,114.82636407772,15000
2,11,3,0.056986367976584,j2l4,-21.430001395776,-24.93907092671,15000
2,11,3,0.056986367976584,j3l2,4.5575625293014,-0.89013611234559,15000
2,11,6,0.11698636797658,j2l4,28.299626359977,24.77961549869,15000
2,11,6,0.11698636797658,j3l2,-57.015526076646,-55.782761460287,15000
2,12,-6,-0.12030871566083,j2l4,-7517.2695558694,-7380.0000530922,15000
2,12,-6,-0.12030871566083,j3l2,-27567.00065658,-27845.257764626,15000
2,12,-3,-0.060308715660834,j2l4,-2284.8481982091,-2230.029166879,15000
2,12,-3,-0.060308715660834,j3l2,-1995.2257217019,-1938.813923627,15000
2,12,0,-0.00030871566083417,j2l4,-94.191151417345,-95.034596612978,15000
2,12,0,-0.00030871566083417,j3l2,110.12616523784,108.73430329448,15000
2,12,3,0.059691284339166,j2l4,-14.639153227182,-15.490465876696,15000
2,12,3,0.059691284339166,j3l2,31.743112623302,30.028448790745,15000
2,12,6,0.11969128433917,j2l4,-9.1462868509199,-12.598360991083,15000
2,12,6,0.11969128433917,j3l2,-64.5947605981,-68.70160744644,15000
2,13,-6,-0.12087003925543,j2l4,-11921.879090973,-12344.912527991,15000
2,13,-6,-0.12087003925543,j3l2,-36005.950191377,-36054.624025976,15000
2,13,-3,-0.060870039255425,j2l4,-701.82854086957,-739.85062012495,15000
2,13,-3,-0.060870039255425,j3l2,-827.92505717832,-871.37889649353,15000
2,13,0,-0.00087003925542526,j2l4,-55.273283470559,-61.259479371386,15000
2,13,0,-0.00087003925542526,j3l2,117.25452248925,113.12429716935,15000
2,13,3,0.059129960744575,j2l4,-46.438736043653,-41.736080355463,15000
2,13,3,0.059129960744575,j3l2,48.343603438473,49.869514829352,15000
2,13,6,0.11912996074457,j2l4,7.7026352397271,12.276853787489,15000
2,13,6,0.11912996074457,j3l2,31.353984048665,33.099023019301,15000
2,14,-6,-0.12255319473336,j2l4,-32140.603870382,-32313.004926649,15000
2,14,-6,-0.12255319473336,j3l2,-44773.529109359,-44739.596975414,15000
2,14,-3,-0.062553194733358,j2l4,-758.38141665675,-767.96133705823,15000
2,14,-3,-0.062553194733358,j3l2,-657.38291567329,-660.46092080715,15000
2,14,0,-0.0025531947333579,j2l4,-92.152062437629,-92.399300088675,15000
2,14,0,-0.0025531947333579,j3l2,129.19295085967,126.17643453485,15000
2,14,3,0.057446805266642,j2l4,18.009119726301,14.115711100801,15000
2,14,3,0.057446805266642,j3l2,-15.622111109886,-12.005046188695,15000
2,14,6,0.11744680526664,j2l4,-50.832928001891,-35.514625970072,15000
2,14,6,0.11744680526664,j3l2,-1.2100631694465,7.4903819553181,15000
2,15,-6,-0.12407665030789,j2l4,-36137.410460187,-35953.258031687,15000
2,15,-6,-0.12407665030789,j3l2,-46148.374050827,-45905.916667627,15000
2,15,-3,-0.064076650307885,j2l4,-417.67120863603,-432.91768252009,15000
2,15,-3,-0.064076650307885,j3l2,-932.05670327926,-941.89497934244,15000
2,15,0,-0.0040766503078853,j2l4,-125.20859268846,-118.83160721523,15000
2,15,0,-0.0040766503078853,j3l2,110.20467579524,111.64559142363,15000
2,15,3,0.055923349692115,j2l4,-69.234666517944,-71.690979117746,15000
2,15,3,0.055923349692115,j3l2,-1.4268327957883,-10.616037943741,15000
2,15,6,0.11592334969211,j2l4,29.201785008702,16.035271891806,15000
2,15,6,0.11592334969211,j3l2,10.004396439166,7.4256947544317,15000
2,16,-6,-0.1210048801678,j2l4,-6880.9365086737,-6133.4559031052,15000
2,16,-6,-0.1210048801678,j3l2,-19326.536398628,-18739.937021965,15000
2,16,-3,-0.061004880167797,j2l4,36.32915744487,61.27979594511,15000
2,16,-3,-0.061004880167797,j3l2,-389.85371070269,-378.60152526564,15000
2,16,0,-0.0010048801677971,j2l4,-57.255046988222,-60.298961892139,15000
2,16,0,-0.0010048801677971,j3l2,142.80897265314,144.67239298776,15000
2,16,3,0.058995119832203,j2l4,1.8594052259631,5.9908129071174,15000
2,16,3,0.058995119832203,j3l2,4.0086728110568,-0.89506642787432,15000
2,16,6,0.1189951198322,j2l4,53.025564883749,51.015924674696,15000
2,16,6,0.1189951198322,j3l2,39.409134825074,40.43972365393,15000
2,17,-6,-0.11932976268498,j2l4,-18529.800132104,-17660.472237689,15000
2,17,-6,-0.11932976268498,j3l2,-33803.513933142,-32714.180755901,15000
2,17,-3,-0.059329762684981,j2l4,-305.64756666481,-350.3596193283,15000
2,17,-3,-0.059329762684981,j3l2,-529.29183108498,-544.87261600839,15000
2,17,0,0.00067023731501855,j2l4,-84.336281442486,-85.378174822224,15000
2,17,0,0.00067023731501855,j3l2,99.717016594245,101.75508143745,15000
2,17,3,0.060670237315019,j2l4,-77.739930164087,-80.605443327609,15000
2,17,3,0.060670237315019,j3l2,0.51584228050649,0.59311026050214,15000
2,17,6,0.12067023731502,j2l4,8.9602504854434,14.410786457213,15000
2,17,6,0.12067023731502,j3l2,68.071325483317,55.571200542519,15000
2,18,-6,-0.11824890740542,j2l4,-1155.5224259264,-1206.2100156462,15000
2,18,-6,-0.11824890740542,j3l2,-7680.2657294524,-7739.5929619041,15000
2,18,-3,-0.058248907405422,j2l4,42.024640269813,50.871169737503,15000
2,18,-3,-0.058248907405422,j3l2,94.484039802903,90.865598186839,15000
2,18,0,0.0017510925945779,j2l4,-75.643264529688,-75.586953962942,15000
2,18,0,0.0017510925945779,j3l2,91.359254890707,91.837414470993,15000
2,18,3,0.061751092594578,j2l4,37.635652991719,38.521471098862,15000
2,18,3,0.061751092594578,j3l2,21.256227714712,20.143969123837,15000
2,18,6,0.12175109259458,j2l4,-23.62530734243,-23.285453965136,15000
2,18,6,0.12175109259458,j3l2,68.42886071831,76.515391765209,15000
2,19,-6,-0.12190498001247,j2l4,-2088.182023117,-1321.1795832609,15000
2,19,-6,-0.12190498001247,j3l2,-24243.837580372,-24127.150149197,15000
2,19,-3,-0.061904980012474,j2l4,-411.52994157619,-408.59439878111,15000
2,19,-3,-0.061904980012474,j3l2,-801.37873519193,-763.18298871168,15000
2,19,0,-0.0019049800124744,j2l4,-42.482470107195,-41.066534966942,15000
2,19,0,-0.0019049800124744,j3l2,134.11260898795,142.45272416204,15000
2,19,3,0.058095019987526,j2l4,-65.515262662521,-61.342000044895,15000
2,19,3,0.058095019987526,j3l2,-3.8720030879944,0.95604725749849,15000
2,19,6,0.11809501998753,j2l4,-16.118655274049,-22.545871194675,15000
2,19,6,0.11809501998753,j3l2,8.7783493202596,33.121665892108,15000
