seed,block,offset,relx,obs,tree,direct,count
1,4,0,0.001051853638886,j2l4,-74.73530109154,-74.756440019065,15000
1,4,0,0.001051853638886,j3l2,123.89717352557,118.93536541898,15000
1,4,3,0.061051853638886,j2l4,-6.0084097206445,-7.5805362900629,15000
1,4,3,0.061051853638886,j3l2,15.700278252832,18.578820354551,15000
1,4,6,0.12105185363889,j2l4,-11.195274118935,-11.238145800666,15000
1,4,6,0.12105185363889,j3l2,53.178966004745,44.767022813964,15000
1,5,-6,-0.11707845352092,j2l4,-6057.1053442196,-5980.908334621,15000
1,5,-6,-0.11707845352092,j3l2,-9858.7779731629,-9931.6625699462,15000
1,5,-3,-0.05707845352092,j2l4,-113.90234909271,-79.466558330595,15000
1,5,-3,-0.05707845352092,j3l2,-412.85426954372,-399.21185250423,15000
1,5,0,0.0029215464790798,j2l4,-115.58805727287,-116.51201563816,15000
1,5,0,0.0029215464790798,j3l2,118.16392359656,117.56090174084,15000
1,5,3,0.06292154647908,j2l4,-7.3290762287784,-22.647318706247,15000
1,5,3,0.06292154647908,j3l2,28.583845647359,24.940472592889,15000
1,5,6,0.12292154647908,j2l4,24.263103219745,27.472309812041,15000
1,5,6,0.12292154647908,j3l2,1.8891780313448,-5.5357375214089,15000
1,6,-6,-0.11721900839375,j2l4,-5602.3377410902,-5802.7708661033,15000
1,6,-6,-0.11721900839375,j3l2,-25057.543717846,-25203.871193286,15000
1,6,-3,-0.057219008393753,j2l4,-68.335812932813,-70.848461187051,15000
1,6,-3,-0.057219008393753,j3l2,-123.22176768296,-125.3046932035,15000
1,6,0,0.0027809916062472,j2l4,-42.565778032473,-40.70907980914,15000
1,6,0,0.0027809916062472,j3l2,109.73133433043,109.17576486205,15000
1,6,3,0.062780991606247,j2l4,-108.43822652965,-111.90763135349,15000
1,6,3,0.062780991606247,j3l2,107.00336490719,103.63930004073,15000
1,6,6,0.12278099160625,j2l4,-30.926275454938,-32.43801740698,15000
1,6,6,0.12278099160625,j3l2,-5.9621398062904,4.4324524919647,15000
1,7,-6,-0.12098621088635,j2l4,-5001.1637406345,-4339.5245708692,15000
1,7,-6,-0.12098621088635,j3l2,-19499.102302304,-19301.65960351,15000
1,7,-3,-0.060986210886354,j2l4,-617.5804043212,-634.132311685,15000
1,7,-3,-0.060986210886354,j3l2,-472.38468868104,-486.60434626099,15000
1,7,0,-0.00098621088635434,j2l4,-102.35942092204,-108.74442842628,15000
1,7,0,-0.00098621088635434,j3l2,83.47667082791,79.866505568829,15000
1,7,3,0.059013789113646,j2l4,-47.670852626249,-49.236374695297,15000
1,7,3,0.059013789113646,j3l2,29.542177543667,25.391147257974,15000
1,7,6,0.11901378911365,j2l4,10.006843449274,2.3144618998254,15000
1,7,6,0.11901378911365,j3l2,0.19126916225894,-7.6631671299436,15000
1,8,-6,-0.11944777135042,j2l4,-7240.7664558669,-7009.1016611021,15000
1,8,-6,-0.11944777135042,j3l2,-20394.18569496,-20152.37506106,15000
1,8,-3,-0.059447771350419,j2l4,38.034168835058,25.514167141376,15000
1,8,-3,-0.059447771350419,j3l2,-38.406981223963,-52.546384112861,15000
1,8,0,0.00055222864958132,j2l4,-54.398343800738,-59.461087869345,15000
1,8,0,0.00055222864958132,j3l2,134.09525211324,127.77707486278,15000
1,8,3,0.060552228649581,j2l4,-39.206155583355,-45.51911611984,15000
1,8,3,0.060552228649581,j3l2,-8.665537949996,-5.9644781069243,15000
1,8,6,0.12055222864958,j2l4,28.69757865758,30.632648165026,15000
1,8,6,0.12055222864958,j3l2,1.3650634596393,-0.82379435722144,15000
1,9,-6,-0.11824954510867,j2l4,-9534.489226365,-9696.8966156304,15000
1,9,-6,-0.11824954510867,j3l2,-16482.279547885,-16823.566159072,15000
1,9,-3,-0.058249545108668,j2l4,301.72017470208,334.24494567218,15000
1,9,-3,-0.058249545108668,j3l2,-851.8380576611,-873.22239082227,15000
1,9,0,0.0017504548913323,j2l4,-47.727455998363,-58.662569085867,15000
1,9,0,0.0017504548913323,j3l2,102.20340310465,89.589585753443,15000
1,9,3,0.061750454891332,j2l4,-63.931434980362,-69.135135963471,15000
1,9,3,0.061750454891332,j3l2,35.811114829648,32.372665637496,15000
1,9,6,0.12175045489133,j2l4,-43.62088481082,-29.387017477838,15000
1,9,6,0.12175045489133,j3l2,2.4529861853327,-5.9313540762427,15000
1,10,-6,-0.12029397922861,j2l4,-7819.1882285929,-7478.7599765814,15000
1,10,-6,-0.12029397922861,j3l2,-31478.285261746,-31454.844262684,15000
1,10,-3,-0.060293979228613,j2l4,-195.88406904143,-194.78003727592,15000
1,10,-3,-0.060293979228613,j3l2,-560.02785507737,-548.50859850249,15000
1,10,0,-0.00029397922861328,j2l4,-102.76405350381,-97.14669434908,15000
1,10,0,-0.00029397922861328,j3l2,108.1242076391,106.51991624078,15000
1,10,3,0.059706020771387,j2l4,-32.523630918129,-32.987052653567,15000
1,10,3,0.059706020771387,j3l2,-25.099752897749,-24.210876289591,15000
1,10,6,0.11970602077139,j2l4,13.80674671496,17.184245466144,15000
1,10,6,0.11970602077139,j3l2,-30.948128042484,-35.618127097801,15000
1,11,-6,-0.12259796977505,j2l4,-29127.84406679,-27808.078646264,15000
1,11,-6,-0.12259796977505,j3l2,-43833.152774108,-42936.382932884,15000
1,11,-3,-0.062597969775053,j2l4,-1177.266827702,-1164.4728056831,15000
1,11,-3,-0.062597969775053,j3l2,-1243.2799972709,-1246.1747236783,15000
1,11,0,-0.0025979697750533,j2l4,-66.503734567296,-64.990228335138,15000
1,11,0,-0.0025979697750533,j3l2,88.60955350641,90.619515888871,15000
1,11,3,0.057402030224947,j2l4,-52.272467319633,-53.771444430912,15000
1,11,3,0.057402030224947,j3l2,10.653817101755,11.181222429035,15000
1,11,6,0.11740203022495,j2l4,-43.749700907947,-49.282767150613,15000
1,11,6,0.11740203022495,j3l2,-0.73895504283361,2.124368868343,15000
1,12,-6,-0.12505277185198,j2l4,-19693.510285957,-20039.94765863,15000
1,12,-6,-0.12505277185198,j3l2,-43198.45669204,-42973.709905157,15000
1,12,-3,-0.065052771851985,j2l4,-1581.6094984671,-1578.6735877189,15000
1,12,-3,-0.065052771851985,j3l2,-2534.2976615425,-2501.3437474361,15000
1,12,0,-0.0050527718519848,j2l4,-89.798181581737,-89.444013077312,15000
1,12,0,-0.0050527718519848,j3l2,119.89217579315,120.73806636706,15000
1,12,3,0.054947228148015,j2l4,-41.799701399803,-42.462673915412,15000
1,12,3,0.054947228148015,j3l2,-9.0204281657801,-8.9798755249847,15000
1,12,6,0.11494722814802,j2l4,2.4525088087332,9.9308198588986,15000
1,12,6,0.11494722814802,j3l2,-20.337288550204,-19.607483648149,15000
1,13,-6,-0.12173975142734,j2l4,-18713.63217797,-17465.286493495,15000
1,13,-6,-0.12173975142734,j3l2,-49291.570179853,-48431.523513254,15000
1,13,-3,-0.061739751427338,j2l4,-92.643383818616,-100.84023117349,15000
1,13,-3,-0.061739751427338,j3l2,-214.24298680327,-232.73108286847,15000
1,13,0,-0.0017397514273379,j2l4,-92.325836391851,-92.90014657464,15000
1,13,0,-0.0017397514273379,j3l2,87.681997798981,89.298584833661,15000
1,13,3,0.058260248572662,j2l4,-70.137827390544,-61.406427531269,15000
1,13,3,0.058260248572662,j3l2,22.386685663455,23.235153744033,15000
1,13,6,0.11826024857266,j2l4,-12.299303976922,-14.373921333431,15000
1,13,6,0.11826024857266,j3l2,-12.087068177127,-8.7757534722941,15000
1,14,-6,-0.12552243642261,j2l4,-22721.011583517,-24284.160865617,15000
1,14,-6,-0.12552243642261,j3l2,-47999.047921287,-49542.753343281,15000
1,14,-3,-0.065522436422613,j2l4,-176.20363493436,-185.33548299308,15000
1,14,-3,-0.065522436422613,j3l2,-785.467121097,-815.17917330927,15000
1,14,0,-0.0055224364226132,j2l4,-58.323028651158,-58.466260052338,15000
1,14,0,-0.0055224364226132,j3l2,119.72190169521,116.77578307252,15000
1,14,3,0.054477563577387,j2l4,-37.601633301094,-41.235900656977,15000
1,14,3,0.054477563577387,j3l2,-26.140840641622,-29.060181486403,15000
1,14,6,0.11447756357739,j2l4,-3.5884602448239,10.357477752201,15000
1,14,6,0.11447756357739,j3l2,-5.2822163912622,-9.3369512008418,15000
1,15,-6,-0.11984431503752,j2l4,16390.656270992,17010.63525744,15000
1,15,-6,-0.11984431503752,j3l2,-38153.503587398,-36268.853339804,15000
1,15,-3,-0.059844315037522,j2l4,-259.36011047415,-233.51464638209,15000
1,15,-3,-0.059844315037522,j3l2,-759.08957755421,-737.05208911448,15000
1,15,0,0.00015568496247768,j2l4,-90.910722851788,-98.446626321903,15000
1,15,0,0.00015568496247768,j3l2,130.42735378093,131.75483503679,15000
1,15,3,0.060155684962478,j2l4,-24.85284784043,-32.279249936558,15000
1,15,3,0.060155684962478,j3l2,41.016060390606,37.969154247791,15000
1,15,6,0.12015568496248,j2l4,43.033611772051,41.07304316198,15000
1,15,6,0.12015568496248,j3l2,7.116279958329,8.0150753117783,15000
1,16,-6,-0.11835454010239,j2l4,-21136.191280354,-20977.656014509,15000
1,16,-6,-0.11835454010239,j3l2,-33010.973429183,-32414.426256117,15000
1,16,-3,-0.058354540102388,j2l4,-376.19761640213,-391.70302204195,15000
1,16,-3,-0.058354540102388,j3l2,-386.25156088569,-412.97244120369,15000
1,16,0,0.001645459897612,j2l4,-95.624791731708,-96.727103130253,15000
1,16,0,0.001645459897612,j3l2,121.24792233126,121.50605285846,15000
1,16,3,0.061645459897612,j2l4,-30.059035035666,-20.416326983946,15000
1,16,3,0.061645459897612,j3l2,44.480947742654,43.683674640786,15000
1,16,6,0.12164545989761,j2l4,-47.868909214055,-51.686220769277,15000
1,16,6,0.12164545989761,j3l2,-9.6614456941975,-10.54959898377,15000
1,17,-6,-0.11884020936766,j2l4,-8553.7780440474,-8666.6752855454,15000
1,17,-6,-0.11884020936766,j3l2,-18597.132345098,-18972.668929103,15000
1,17,-3,-0.058840209367657,j2l4,-98.348908307298,-108.15732573174,15000
1,17,-3,-0.058840209367657,j3l2,-207.8533380336,-222.02488398513,15000
1,17,0,0.0011597906323429,j2l4,-79.678769459088,-75.579183280943,15000
1,17,0,0.0011597906323429,j3l2,145.62062589153,146.68649803941,15000
1,17,3,0.061159790632343,j2l4,-47.158572144455,-46.975802108171,15000
1,17,3,0.061159790632343,j3l2,33.361087726055,36.830621003189,15000
1,17,6,0.12115979063234,j2l4,29.180709486005,27.691868399894,15000
1,17,6,0.12115979063234,j3l2,-19.874814959429,-19.659177182772,15000
1,18,-6,-0.11877308077755,j2l4,-13510.076090535,-12815.121326166,15000
1,18,-6,-0.11877308077755,j3l2,-27001.909421297,-26311.190002595,15000
1,18,-3,-0.058773080777551,j2l4,2.2277562602248,0.70771797241417,15000
1,18,-3,-0.058773080777551,j3l2,-601.38696472698,-603.79381110164,15000
1,18,0,0.0012269192224486,j2l4,-59.756281048478,-57.769910480708,15000
1,18,0,0.0012269192224486,j3l2,98.051629009087,100.09321873995,15000
1,18,3,0.061226919222449,j2l4,-37.239131635907,-32.747199175501,15000
1,18,3,0.061226919222449,j3l2,-46.918548706636,-47.065307661105,15000
1,18,6,0.12122691922245,j2l4,86.612032041525,90.68787473353,15000
1,18,6,0.12122691922245,j3l2,18.485859422328,16.55814436951,15000
1,19,-6,-0.11995187298802,j2l4,-35793.468937671,-36538.499615615,15000
1,19,-6,-0.11995187298802,j3l2,-48116.374040045,-48521.628152603,15000
1,19,-3,-0.059951872988025,j2l4,-264.71571849697,-272.06886301641,15000
1,19,-3,-0.059951872988025,j3l2,-468.32537025367,-476.04972827368,15000
1,19,0,4.8127011974983e-05,j2l4,-108.82762285995,-106.42469396071,15000
1,19,0,4.8127011974983e-05,j3l2,109.68877973824,110.34942174602,15000
1,19,3,0.060048127011975,j2l4,-57.646489147366,-53.941741985088,15000
1,19,3,0.060048127011975,j3l2,24.743089515895,20.746870029531,15000
1,19,6,0.12004812701197,j2l4,57.942351599608,57.287250977024,15000
1,19,6,0.12004812701197,j3l2,-9.1129480163689,-7.7679199734429,15000
